AvgIpc,BertzCT,Chi4n,Kappa3
2.339274363032339,456.8221302041951,1.823640237744887,3.330091331517386
2.813294436444706,579.4194352374097,4.904239028951724,13.915176986678182
3.245019740303449,457.3943473689972,1.8443626139823448,7.691103828220481
2.490203314948171,628.0553464876677,2.151363850663496,3.130885156267072
2.4007041457777585,526.6701015887004,1.4993757265200396,2.8844001158568524
2.8470865358018367,1101.1752510742103,4.67349802693726,8.021589439375155
2.7923023140677223,418.5382205935453,3.897724557044152,23.881971364100032
2.559015159153801,515.8499381135529,1.701003964742304,0.8554435813596362
2.8621375140320944,944.496997417259,3.1004599096332703,1.4298324093401449
2.4871626389651977,660.4340420045148,1.7016031005569905,3.878388914038529
1.3143204867061786,82.18080946738405,0.0,2.140740740740741
2.453550431823271,752.5415177479614,2.518377998047745,2.2822697542946284
2.453550431823271,752.5415177479614,2.518377998047745,2.2822697542946284
2.031338503908364,311.48305328030176,1.0206966438960696,2.520127433051055
2.031338503908364,311.48305328030176,1.0206966438960696,2.520127433051055
1.253297578463043,67.50977500432694,0.0,2.2864033023417307
3.3997311619413733,1367.4702420143135,3.439609190062243,3.175494708474012
1.863826390090816,37.20310343869659,0.7386419420963561,0.9036581979730668
2.6001800787252187,250.35446975062405,3.2730500693629248,19.51657661853749
2.165869535453357,296.7623782932825,0.8922397146477702,2.080165003656975
1.7681772153059907,164.63833891467198,0.4750959666191119,0.9279652875317153
1.8527294775352927,272.2420897763861,0.7474057536443504,1.235986288273358
2.622581209873535,877.7883383292274,3.610358322936049,7.262117252922884
2.0294487242805888,375.287402549959,0.8124476047398744,1.6954530023794976
2.891439717004348,909.7455961968412,7.417710474036681,2.6525768062982285
2.573094182445865,757.3152368859403,2.129239622128513,2.7601695878592656
2.6908814482175734,300.8079408824556,3.934474504000418,23.509261876717705
1.939180308334545,298.4920897763861,0.7729400699639023,1.677982127581825
1.6646727945202302,70.92878689342031,0.5492308562646688,5.469999999999999
3.342840890284493,1060.7538105078856,10.42915496244536,7.553114531380555
2.2597086953451058,534.5371240740591,1.4157106424991233,2.3058823529411763
2.385452425700877,437.39642649059857,2.390615175898938,2.012858496481848
2.19842910774492,387.7928814349766,1.5145059443850155,1.6178409723769218
2.713457249452981,964.7872209358388,3.183517161856716,5.5937820400977
1.690933805959686,25.26112492884004,0.4003834930466157,5.920000000000001
2.44090841980912,927.5168646967956,2.8791197339357355,1.2668643453515531
1.8088121254443208,31.509775004326936,0.2845177968644246,6.699999999999997
2.033930992876872,56.583072817991095,1.1074902742331627,9.920000000000002
1.8845053612018057,240.2879489264805,0.6256965600332277,1.2539046385226678
3.285936420644175,792.7485439441817,2.345453235351868,5.015403457931306
2.282696264338252,589.763242395379,1.7015231338898158,2.5336978894301168
1.6143308351592656,15.900134529890124,0.3618033988749893,3.96
2.981370660767839,959.710990923076,5.474474116833718,9.320174857323352
2.6318541743703934,300.10393706164785,3.0141665928797394,19.267189457911
2.3307359583589777,594.1625722468401,1.331653890490527,2.9865120802425587
2.597505757789301,1081.1666469437955,3.340666398118589,1.5651901256092433
2.497525159420272,726.420395015964,2.6751594029156345,3.038013779022378
2.956948739484412,1045.8624780943494,4.269062686667881,10.566997324369028
2.8847185130011432,1041.8013975165647,4.402910731875041,6.36764531454748
1.8709889548563376,89.25838096618138,0.7447362908439381,7.470000000000003
1.3787834934861756,18.854752972273342,0.0,3.92
2.1281622428590983,529.8594399466566,2.051045530141622,2.3180741658574564
1.7681772153059907,164.63833891467198,0.4750959666191119,1.010204081632653
1.719973094021975,21.509775004326936,0.8660254037844386,2.6666666666666665
2.1228001749259824,141.90013452989012,0.6044682375540684,2.820735053290021
3.0527274189507616,1441.3265893797254,4.859130659556828,12.451886600360249
2.1225522925661964,372.8078661934481,1.600409353048576,1.001034368996099
2.0412258289597847,379.2844903986785,1.16017855118091,1.2864543031768625
3.030559991949908,758.5600928033516,7.5547288059510365,3.548756822187773
3.030559991949908,758.5600928033517,7.554728805951036,3.548756822187773
2.721650139232979,679.2021284826292,3.2068384401923966,9.073964031216123
1.6707298880571042,206.657754619356,2.2706207261596574,1.666908467150268
2.4242917581827936,519.6427894422644,1.9381932675812228,3.9447395719001546
2.7307249421932687,405.17377615680056,1.1752178591245963,4.7817848631942805
1.6500224216483543,23.11941547876375,0.2886751345948128,2.212525252525253
1.6856161633204378,46.14170945007629,1.0527678817457606,1.8085866856532575
3.197613782393675,873.1858947589951,9.140887905886489,5.773131062559069
3.9786394248097054,2384.6176199337383,6.839864318436245,4.877280050683679
2.850675916037211,1138.512323016033,2.7220586678347107,5.164120477521106
2.0552021655315578,103.09616281328596,0.8198921585058763,7.377874865156419
2.4255496579484808,233.5727213605218,2.3564667529337733,17.21
1.820356593835518,140.68324254705826,0.4634569260174481,3.884108521721475
2.159485399615114,447.9158332869801,1.0407177012479143,2.1060233454510087
2.069867104707236,426.22133408319866,1.232209205943823,1.5643164151806126
2.2890407024634998,577.348938365776,1.4433277405663667,2.669225413029379
2.3209397088089587,166.87959510731497,1.5512083191565798,1.5004780536625544
2.1796287342111245,328.18689753098045,1.0818807952346774,2.123655292178129
2.420463083594352,615.94570400328,1.7616436413550456,3.657943473619149
2.027215531126295,293.58005142145214,0.9827781083699112,1.826040905770636
2.027215531126295,293.58005142145214,0.9827781083699112,1.826040905770636
3.0840198763640534,1291.0873359111683,5.012748383600383,13.595971997041715
2.474091201699748,916.7400111490206,3.0420757627039428,1.465061038379444
2.2671049329375124,675.9193645265303,1.5976707738693905,3.194614632941851
1.370950594454669,20.0,0.0,1.4699999999999982
0.9182958340544894,0.0,0.0,0.0
2.110755512965513,414.60337023144814,1.323895526954604,1.7119542217562396
2.057933877254582,261.6719978261822,1.1026644466275275,2.087500407228809
1.5880914479405832,160.80051514850786,1.2023502691896262,1.5627607309331124
2.2706996001644497,382.1743532955768,1.030192052853338,3.016515733140179
1.9651140824073892,83.60689651177816,0.5395620726159657,5.820039011703511
2.265931988330243,545.6387652577181,1.606014241545997,1.4569089342143062
1.837717643997732,105.85263754543284,0.3560223916641744,0.8160524488844908
2.6214815369939863,746.1382879981132,3.0426711203332686,2.9857623089521064
1.984759607966272,206.2166615309899,0.3408452441699603,1.7991741661845937
1.6403360647604437,78.42945954287094,0.3999999999999999,1.8180153406908608
2.209692218593626,163.4788601115398,1.4687740547882395,10.980000000000002
2.989781980387718,640.6477265296508,8.45307006233703,3.3410608612690664
2.5296996852543945,494.7273710510564,2.147784958211127,1.5610670873821222
2.809692923895568,1042.8375836525709,3.021833252642274,6.303191840487331
2.9586461982242853,1656.596583311152,5.234240761037944,3.7375331467244655
2.0504144813943355,275.7051383449476,1.0269148971934825,0.7598814095761123
2.883884944613325,837.1420708611176,3.276235181411086,12.87909001835058
2.163265130293455,377.8283709196947,0.7805893165309893,2.176824037865616
2.3754393462690047,608.5496610902835,1.5931982579271466,2.963955217679044
2.194869474846453,363.3198538185693,1.025044971882564,1.93755652612024
3.1654304082616007,1855.6740600430524,6.789139345797175,10.321329639889196
2.303941289095321,389.34055657608894,1.4332079517234484,1.8314413265306129
2.1545224581023694,272.3949829877228,0.8654163232259976,2.234974333040861
3.1454288125942003,1881.1864899572304,4.299416185281745,7.536492825190614
2.872961663766128,960.0135234083144,3.581205442967953,7.976342955242575
2.950939719859701,1127.7828790493882,4.072628824208906,10.009109249432717
3.2599748941502296,1897.6388954755075,6.353343296929563,14.25016588644124
1.769973094021975,205.7201864930246,0.4873078086653296,1.168040705309641
2.859467168480629,721.367057001119,2.9023836916067305,2.367570778891221
3.145506320806899,518.6120358575963,2.3131916124594127,5.557414214290824
2.582263802207037,800.9767954462897,1.624579271468771,4.605202015697009
2.7204533917050635,947.5372209358386,3.1192367070864147,5.5937820400977
1.8118471164287533,246.2883479088568,1.4076723248179324,1.3923727386639522
1.9671544718900456,44.68995593589281,1.0515978994388535,8.48
3.318378719294787,2030.9438087846088,7.475775830039208,23.047583915887927
2.047189822463458,255.7359747745539,0.9584419508637602,2.3586512364733427
3.1231750207226505,1373.0488405954084,5.419258058343162,13.893708550365062
1.769973094021975,148.70521621571413,0.439643964328941,0.90414189560934
3.3487774114406546,1196.0528487717656,4.275970230977243,8.080902777777778
2.5855394626099266,457.3186817649956,2.8304325995692223,5.664556957752966
2.0447260181190905,381.1099831305197,0.8506153111839233,1.9896863615414064
2.6057836800924856,400.4858457987028,4.046187137320216,6.974283529868832
2.5063011222321765,655.695423998274,1.6894004732306287,4.290974719487348
1.85084532640743,170.90864712527713,0.633126902046348,0.8923001118612065
1.6500224216483543,65.94833690207419,0.0833333333333333,1.5215264797507788
2.605737872070621,804.7599427017834,2.470961610620812,4.17181488167601
2.021310014542884,95.29589375350572,1.4764443484839531,2.9972170394268187
1.0,2.0,0.0,-27.040000000000028
2.612193094607478,619.9908005910285,2.499731659005848,6.448713919727208
2.897070627863682,534.5467010238787,1.6922288221705897,3.491088892135935
2.3626616580945834,666.6198058168793,2.669586604625426,0.8919499118477439
2.035589482137545,372.40681802872274,0.9391236857601428,1.812075767483353
2.963526297342802,1054.359661871238,5.478287175073069,10.056890211448202
1.8088121254443208,29.368065554250645,0.715356789468263,5.959999999999999
2.3843682062207074,586.4086893985595,1.592153309496193,3.925250877503093
1.7681772153059907,162.63833891467198,0.4392945764211885,1.5797466691686997
3.994088601009726,1425.7865142848957,4.352230611918478,10.329815087027892
2.6626647214789125,1020.5671707373656,3.2476070685891107,2.5599399616997056
2.169220503405936,370.5860503155157,1.509575302752019,3.0771112866110206
1.8845053612018057,240.2879489264805,0.5924655940031613,1.3128403334329586
2.994409041203731,1046.5561689310175,4.590854700997372,17.343434819492884
2.396900092924684,316.7670432438673,2.763003259470507,2.1317989440122167
2.7752287824533943,839.6614055948914,2.4531676643432463,1.1365637387535177
1.8449384474572177,151.0977500432694,0.7261787587235129,0.5353890210905533
3.0685019838816165,873.966564339529,2.7241958121180234,3.2249817480260945
3.3922507391730585,1760.5816038855614,4.026938249729609,7.14680707641382
3.2032066450710794,2081.775405350114,5.021260325976035,11.389458009478576
2.8360285455965046,821.7370766010229,3.786130575697364,5.664057874226193
2.3327430273186147,282.8939367663436,0.8033915296678835,0.5977587141887452
1.6774212838293645,117.1395940232358,0.0249999999999999,1.783212851405623
3.291960443685953,2225.59651921498,6.963243808163163,17.415625851654696
2.651506296337645,678.0267093956065,2.954844974761261,5.769329922828724
1.3143204867061786,58.44547197387445,0.0,3.1697560975609758
2.657088028814754,427.913766599384,4.226242621510923,8.293511652474997
2.78103446800888,246.86456071487643,5.133701237018428,26.133333333333333
2.4617415996893706,587.5946114189803,1.7283296254636131,2.678480918868303
1.370950594454669,5.245112497836532,0.0,1.96
1.3787834934861756,17.609640474436812,0.0,4.349999999999998
2.0135356038424623,146.99763683370963,1.0827815361957358,10.939999999999998
2.4255496579484808,233.5727213605218,2.3335288255497395,17.21
1.5920001314822056,54.03910001730775,0.351829764306661,5.92
2.6134214156561137,740.9301700202909,2.419062590042745,3.501387173377599
1.8549845694438387,313.20511171103675,0.8769850461952493,3.1829256243210224
1.9718983443825908,270.8740242221354,0.5911660991107223,1.1305559307902675
2.3131251043011627,435.99001042039936,1.409180062763589,2.0124613424758326
3.477248305257433,1103.3691434619882,4.7777062037273454,12.724902568905636
2.2976424294070474,448.8081523848772,1.1294298907823543,2.639650752833949
1.9718983443825908,256.3300514214521,1.414022228311384,1.3010636682869154
2.7140874918081046,500.1239685680702,1.268373290869467,1.1516343490304708
1.878744528593013,261.67965837655686,0.5997948041288869,1.2473799215558994
3.0937781190301035,1068.7478090089458,5.937717817314407,20.625837988509502
2.430737433030078,608.7584879194428,1.8160988693221365,2.930628652949117
3.489721570236912,1119.4274547317311,4.96791962579282,13.0218281807008
3.3749194907016764,1140.3064826827135,6.308398848738453,4.182506128641713
1.823590004048066,223.21037742768323,1.252189953469069,1.2058371566563812
1.3609640474436813,55.61727061434748,0.0,1.7490173410404624
1.3609640474436813,24.919684538544,0.0,2.579885057471264
2.790408774112263,658.1613573389167,5.821907213476904,1.664422092346401
2.200340210219781,547.2394245385061,1.3234088697974289,1.9008241027006003
2.9157553593145717,1070.725090184602,5.043589262483962,7.344851315653474
2.7543900615925767,603.6711163043337,3.745827819136211,8.347504307361099
2.839870118171483,620.5733968704452,7.354963122596156,2.060338241128963
2.839870118171483,620.5733968704452,7.354963122596156,2.060338241128963
2.839870118171483,620.5733968704452,7.354963122596156,2.060338241128963
2.686578138723372,918.746044384844,2.2089242216024467,4.492580976097389
2.725875798413879,720.5360957899312,1.830080376679509,1.1292718128224843
2.209692218593626,74.03910001730775,1.914213562373094,12.0
3.70361954641732,1304.2662627705706,10.513671494173211,8.82680702477567
1.719973094021975,21.509775004326936,0.2788387679126026,0.9308121615993336
2.0456060352867365,238.2445752240396,0.8510316620877278,1.802305551397824
1.918740589009928,284.3803204812324,1.1247488837406223,1.6985044609960436
2.980948599964321,675.2996041218232,2.889874442389188,4.2132847582854405
2.9117657398042893,650.2185744205603,6.190981565494894,7.05138186682936
1.863826390090816,58.33869642763737,0.7693375672974063,0.5880806897900375
1.8560659223101248,250.86264077829023,0.6911013333924557,1.6946492571736227
1.946039781962856,42.92878689342032,1.4999999999999998,2.0
2.594877984761347,132.07820003461552,1.7593056225097887,16.534724023009495
2.425899834373451,2473.401539904109,10.386709008496664,20.00280398130175
1.9003726279897948,180.61256853719755,0.6039103909378558,1.3533930115039927
2.9643843467131035,1077.687942611048,4.339015661175948,11.12017554314171
2.272009922296982,313.2557528676839,1.2184649086041317,0.7110591672753835
0.7219280948873623,23.11941547876375,0.0,852.5944444444452
3.301030014808064,929.6928344452424,4.233189001945899,7.055546853933215
3.329048591626716,1377.9966358490503,6.569805816782768,16.66282292439302
2.4963181248634623,270.0397225795641,1.0393016815882206,1.0315762364779002
1.9718983443825908,352.1575390981223,0.9889137154651788,1.1099895914053437
2.0429109529537715,280.85937643443293,0.7876486469820905,2.056539913691836
2.0429109529537715,280.85937643443293,0.7876486469820905,2.056539913691836
2.946190470640511,1028.803194612993,3.4558536266481705,10.269843150582304
2.9857527152921897,339.02313678649665,1.0318646775532083,1.981443071914201
2.9857527152921897,339.02313678649665,1.0318646775532083,1.981443071914201
2.882751199383864,405.9860544711242,5.195436649348794,31.49987750224081
2.4982645775037025,258.43285882910067,2.7005189429118515,19.210000000000004
2.693503013687563,458.7940325905037,3.483641590366992,1.280860789559897
1.9867269983816984,317.31512465051026,0.6763284593228784,1.5955678670360112
1.634374150092862,128.919684538544,0.2527130549222438,3.479710144927536
2.877835499019903,1142.4449887632356,3.839689400719694,9.496035545072449
2.1228001749259824,146.97373660251154,0.6024093311180241,2.8388089924448727
2.683635823797078,208.19280948873623,4.212310601229374,26.0
2.5094037355038603,252.2607212192848,2.3070598116931933,15.331143339748436
1.823590004048066,236.16499587006643,0.5533682554008297,1.0480675137380489
3.1648928959558305,1424.1249280294824,6.5447824421518215,15.595065600227024
1.88523483624215,33.30296890880646,1.0303300858899105,8.0
3.0007686683912165,1256.4603402628306,4.828584286819475,11.176921240006545
1.3787834934861756,38.0,0.0,3.740000000000001
2.7515361458946463,852.5595099743178,2.91809638833518,5.714245718399442
1.919937472058165,281.54585362509573,1.2641690076303451,1.6037410617635317
2.830255103649101,290.5805807394703,2.547044123208452,2.0961350274760964
2.830255103649101,290.5805807394703,2.547044123208452,2.0961350274760964
2.899711468106984,637.2447494970024,3.583526716469877,2.770782762393738
2.518519034008786,407.8591428333524,1.9711579088871525,5.786705590543948
2.057933877254582,266.36195376207496,0.8336300246081277,1.985036469518851
1.6143308351592656,19.509775004326936,0.2561409661723958,3.92
2.419987004694966,155.42124551085627,3.396264369941972,9.0
2.340584889374277,346.2557528676839,1.2220751907303518,0.6372736985192828
2.464359038876276,916.7400111490208,3.063541281149716,1.465061038379444
2.491190015989744,330.54557464185643,1.115529670830378,1.0313320035225837
2.067284072935027,473.1573842845486,1.1210500546343036,0.9925660340304951
2.25390403778412,404.4111225414068,2.2859277563977805,3.5816060699092143
2.0845175502848488,294.9879407824652,0.7685006327531833,2.951371503336312
2.3187322920205857,549.2204916140216,1.528222264909169,3.531204358087394
2.4897871628555297,505.3663390649022,2.334068120264721,1.3634960982770608
1.690933805959686,23.36099039894992,0.5711142625940431,5.960000000000001
2.9197191762157004,1029.6804951409715,3.681628383547731,9.027659893732856
4.010930039491501,1442.6122865268617,4.529007307215114,10.596778208067445
2.164363406156236,182.9835568944118,0.6422285251880866,2.734170284539124
2.165869535453357,282.9259927529594,0.9675585227424982,2.2710617381409346
2.717811631098205,902.733644295542,2.958800732264309,5.122956192594235
2.3327430273186147,84.21143267166839,2.6867652309501038,0.9965397923875432
2.35654008815082,659.0218277807028,2.103000351295558,1.342832411672224
2.300006538417133,462.8805941435619,1.3450562230427343,3.724608160742656
1.9415183650407188,299.8789117242989,0.6093771592572658,1.588952172998747
2.760332289418572,740.5278363056843,4.295378332006262,6.349599768759424
2.4260769273193565,466.40912554155096,1.3530714741404517,0.9718944597164664
1.253297578463043,67.50977500432694,0.0,2.2864033023417307
2.987592244814033,645.1151747425323,3.391138358931194,3.2502415458937195
2.318447585338105,423.1349242656352,1.1409451722963688,2.912450572320499
1.9281577999817048,268.0201725709103,0.9027969109815456,2.075224641853074
3.252696773228635,1449.57590862837,4.965733102442597,3.793133833320958
2.030421715967236,346.6470430243958,0.7899574378932553,1.7260002967300787
2.578806668365396,559.9970870961998,1.85315256115799,5.179477978555257
3.629388150488112,2047.8177517293395,5.713323379762331,6.569478984826274
2.405924091111088,601.2294664693825,1.542004100489082,2.953132568802376
3.1019354456654824,2012.679831240015,5.911102797862871,10.56049459630873
3.117040582372776,1452.0262416031685,4.845143623793827,12.464901573254396
2.781273373045731,714.01898874109,2.5871173070873805,4.063527092150452
2.866341622213442,744.3345726791586,1.8510214513870733,3.43472486449568
2.995813802244553,1125.8245059980595,3.263385468724562,2.682946507582832
2.7975990696271165,965.8824191137284,3.476778414326054,7.092710585788709
2.1770076732315258,341.9435574325235,1.8363887254914384,1.324265540740828
2.4688633342224198,247.8944456021963,3.362992660581731,0.8473690045595778
2.8197984440893187,760.1123815292979,2.032380451481457,1.4837760245452551
2.359928740667165,569.6954776678718,2.0220025137133737,1.4039412675089586
2.895961565791113,731.9769249093096,5.685340557931266,1.3193301484638766
2.895961565791113,731.9769249093094,5.685340557931264,1.3193301484638766
2.275408355002285,392.2918402084157,1.09563333147766,1.8874345369994687
2.2823144153720074,519.3514494204913,0.9683512008904758,4.022605909576361
2.6757831670910823,903.2395331906188,4.213975054278731,2.8643391610070745
1.6856161633204378,134.10736969541455,0.4481391923352557,0.9995769964301436
3.063216469128848,1410.2808219700842,4.180152209159181,12.85402132043358
1.823590004048066,236.16499587006643,0.5345846445042866,1.737754237600929
2.337841088205032,284.33493892361554,2.121880305631318,1.0673689306675458
2.3488954154272776,564.9500798683472,1.4678280130854016,2.557703585426041
1.3787834934861756,17.609640474436812,0.0,3.96
1.6121972227029933,62.710134480364864,0.2532877977688784,5.43
2.572358527553772,762.5652368859403,2.170988034857963,2.627520643542806
1.8088121254443208,99.47067498701918,0.4081138830084188,4.980000000000001
2.966113381766668,619.7135237767653,5.54767172166213,26.27299914186933
1.9671544718900456,120.317030992143,0.7616672736016925,6.980000000000001
1.6423714487439025,164.24662946459569,0.6055407393883566,1.0594030875809968
2.996839600905308,1144.229921786548,4.560735081455548,11.844341615592622
2.491995719353953,754.825135527798,1.7469519828366569,3.729892918858933
1.6503097444942738,145.26748332105768,0.9227893187719814,1.4725878134390549
2.942008288814705,1036.892805543106,3.264244314718833,2.502160529441725
2.6793819025225964,722.5690213333004,3.134926057567501,3.3972104036524065
2.471975433118046,562.3473366435858,1.7016678892039443,1.2808241618656333
2.0754223906061027,150.11898363023823,1.0554687333126571,1.5704419041455306
2.0325369160995868,348.99730523753374,0.9281965664914674,2.2610183344226917
2.6725291146633867,918.746044384844,2.2204988860878654,4.709635381711392
1.8845053612018057,237.9394333808837,0.6845966614198349,1.5785944584266869
2.831585584523254,1006.9225854687672,4.446656067406901,5.48105131842457
3.4012569615292017,1953.21099839396,7.969981677392973,23.445632693882
2.43797640977056,592.1238931518317,1.4010547798780202,3.406345769049299
2.217310877391657,192.682550622245,1.560660171779821,6.616040303390838
2.638605824478722,650.8871117475252,2.3873851971126063,8.612376341616809
2.0429109529537715,280.85937643443293,0.7876486469820905,1.9640462553438829
2.0429109529537715,280.85937643443293,0.7876486469820905,1.9640462553438829
1.5880914479405832,165.32984016148868,1.0433638778620766,1.525354420961612
2.92049765788823,1119.5106648761118,3.4980562772224184,8.691820572548261
2.949319866410744,1047.143055239313,4.202240239690305,10.275932118840226
2.6810025185203914,670.0549893020406,2.0719049310442808,1.1779209361936034
2.9956431832918238,882.0397825509217,5.0011822811960815,16.22108602647352
3.244237034578898,2050.399370880031,5.848383213218292,13.784041282783424
3.24988978585901,2016.9523402896637,6.169514559322093,14.412669752950867
3.655789306908245,1215.4192908188295,10.144998189795585,3.302928797339032
3.0598533755216035,852.287332800423,2.4187707915108905,4.9007419466901245
2.139695073738157,254.05260581186823,1.2500271082272016,4.307351977764983
2.325019163494157,719.1380473388713,6.622877951380703,2.639085028348766
1.939180308334545,294.14357423078934,0.885195356382669,1.3150908998636002
2.851837510371785,903.1931082467124,3.5890677370130137,10.76013368897121
2.354493138534553,462.1892893635285,1.5602321087534956,2.3205352882826245
2.7700704596742205,766.2398536300292,2.237279566059452,2.42918078649709
1.8672649607197351,50.42945954287094,0.1071428571428571,2.4299572558765465
3.361650104745684,1529.48036618487,5.825736003260473,5.261815728710188
0.9182958340544894,10.264662506490405,0.0,2.0299999999999776
1.272905595320056,29.302968908806456,0.9428090415820636,6.0
2.32016080547215,422.3524682639893,0.5258473654376646,2.7167362781176934
1.3516441151533922,33.69332843436965,0.0,3.96
2.397945715822048,527.362982370485,1.5100906940210108,2.815851601062436
2.377543210720337,437.2897108620535,1.973466230679731,2.9391099091487454
2.1614890115349223,367.2650507518422,1.428126988291606,3.084057396812157
2.197596640684355,474.7259470533523,1.35303647475602,2.459583489895713
2.882038895286996,1038.770998973315,4.912777343684473,6.386284189236336
2.709269547542011,964.7872209358388,3.2368604521132807,5.5937820400977
2.6323056457588505,640.8442566814872,2.2617880246731152,1.0993360059389166
1.840725770865122,58.58027134782354,1.1366672736016925,1.164181281887755
1.6646727945202302,66.78707744334402,0.6239454789453399,5.670000000000001
4.048429419620694,2572.048086809229,10.634534871602266,12.03259484676583
2.3474529913611937,537.9888841001627,2.594989961715989,2.1885284229584934
2.0815718239857546,226.30309024251744,0.5781162118997775,2.1885189589113487
1.769973094021975,145.38833891467198,0.4960112905708618,0.90414189560934
2.0891044253164472,333.91287220171534,0.9093812097026122,3.145979050957268
2.027215531126295,298.10937643443293,0.8192501240458434,2.056539913691836
2.027215531126295,298.10937643443293,0.8192501240458435,2.056539913691836
2.467173929411432,132.11730005192322,2.9748737341529154,18.0
2.4090558020055517,449.5354232514496,1.5081127174677422,6.207034130159708
2.8253957601021926,1032.6482731794151,2.730210676984948,6.240748070878352
2.039178674704816,413.3078661934481,1.5650549457139142,1.095421436004162
2.0916723044719103,281.102178757748,0.8751362023275724,1.7515801479920028
2.919304485774847,1073.853345440503,4.77613685583273,7.325179373766879
2.471275062841208,547.6774267055373,1.6950898550178524,3.6494113746151258
2.303414354762378,396.0920604590611,1.2896206862333226,4.44336763065902
1.5667351809000072,164.18683770125463,1.049537908663918,0.682609630367224
2.156561497517203,275.14987048988627,0.7964578382628508,2.580198846893159
2.0243304153620687,372.4068180287228,1.0826493894645393,1.6361696630964544
2.0815718239857546,103.58797503894242,1.212125081135545,1.3266768697071722
2.0815718239857546,103.58797503894242,1.212125081135545,1.3266768697071722
1.7681772153059907,164.63833891467198,0.4875302267452009,0.7293748574130688
2.916570804900923,836.4931314625339,2.553727374707458,2.0424224024052173
2.8590165142020587,890.8977273610633,3.699093415490002,10.70457301065974
2.3088902166834915,434.8072251506884,1.6362813369876463,2.4536971363402023
2.3698580043101365,501.9207548553664,2.325355914475057,3.3042288563253988
